Index,DataSetID,species,RBPID,RBPSYMBOL,CELLLINE,Genesymbol,Disease,GeneID,baseMean,log2FC,padj,Change,_disease,_species,_type
76409,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,3425401B19Rik,Leukemia,ENSMUSG00000071540.5,182.5057,-7.9714,0.0,down,Leukemia,mouse,Gene
18388,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Gm34267,Leukemia,ENSMUSG00000120118.2,60.3748,-7.9547,0.0,down,Leukemia,mouse,Gene
76410,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Gm34267,Leukemia,ENSMUSG00000120118.2,60.3748,-7.9547,0.0,down,Leukemia,mouse,Gene
76411,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Gm6257,Leukemia,ENSMUSG00000091866.2,21.3491,-7.9046,0.0003,down,Leukemia,mouse,Gene
18389,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Gm6257,Leukemia,ENSMUSG00000091866.2,21.3491,-7.9046,0.0003,down,Leukemia,mouse,Gene
18390,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Gm42417,Leukemia,ENSMUSG00000109510.2,20.4795,7.7667,0.0005,up,Leukemia,mouse,Gene
76412,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Gm42417,Leukemia,ENSMUSG00000109510.2,20.4795,7.7667,0.0005,up,Leukemia,mouse,Gene
76413,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Cyp2j6,Leukemia,ENSMUSG00000052914.5,18.5734,-7.7035,0.0009,down,Leukemia,mouse,Gene
18391,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Cyp2j6,Leukemia,ENSMUSG00000052914.5,18.5734,-7.7035,0.0009,down,Leukemia,mouse,Gene
18392,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Gvin-ps5,Leukemia,ENSMUSG00000095457.4,18.2288,-7.6758,0.006,down,Leukemia,mouse,Gene
76414,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Gvin-ps5,Leukemia,ENSMUSG00000095457.4,18.2288,-7.6758,0.006,down,Leukemia,mouse,Gene
76415,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Gm18517,Leukemia,ENSMUSG00000114836.3,18.8522,7.6492,0.0213,up,Leukemia,mouse,Gene
18393,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Gm18517,Leukemia,ENSMUSG00000114836.3,18.8522,7.6492,0.0213,up,Leukemia,mouse,Gene
18394,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,Gm20412,Leukemia,ENSMUSG00000092283.2,18.7125,7.6367,0.0008,up,Leukemia,mouse,Gene
76416,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,Gm20412,Leukemia,ENSMUSG00000092283.2,18.7125,7.6367,0.0008,up,Leukemia,mouse,Gene
76417,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,ENSMUSG00000121672,Leukemia,ENSMUSG00000121672.1,49.0213,7.5672,0.0022,up,Leukemia,mouse,Gene
18395,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,ENSMUSG00000121672,Leukemia,ENSMUSG00000121672.1,49.0213,7.5672,0.0022,up,Leukemia,mouse,Gene
18396,DataSet_270,mouse,ENSMUSG00000069769,Msi2,c-Kit high leukemic cell,ENSMUSG00000129048,Leukemia,ENSMUSG00000129048.1,123.7963,-7.4027,0.0,down,Leukemia,mouse,Gene
76418,DataSet_252,mouse,ENSG00000153944,Msi2,c-Kit high leukemic cell,ENSMUSG00000129048,Leukemia,ENSMUSG00000129048.1,123.7963,-7.4027,0.0,down,Leukemia,mouse,Gene
