Index,DataSetID,species,RBPSYMBOL,CELLLINE,Genesymbol,Disease,DEEditing,ORF_Editing,LOF_Editing,_disease,_species,_type
100182,DataSet_25,human,ADAR1,THP-1,GABPB1-AS1,Childhood acute monocytic leukemia,8,-,-,Childhood acute monocytic leukemia,human,Editing
100184,DataSet_25,human,ADAR1,THP-1,GATD1,Childhood acute monocytic leukemia,4,-,-,Childhood acute monocytic leukemia,human,Editing
100151,DataSet_25,human,ADAR1,THP-1,ATAD3B,Childhood acute monocytic leukemia,4,-,-,Childhood acute monocytic leukemia,human,Editing
100231,DataSet_25,human,ADAR1,THP-1,SPN,Childhood acute monocytic leukemia,4,-,-,Childhood acute monocytic leukemia,human,Editing
100196,DataSet_25,human,ADAR1,THP-1,MAVS,Childhood acute monocytic leukemia,4,-,-,Childhood acute monocytic leukemia,human,Editing
100211,DataSet_25,human,ADAR1,THP-1,NPLOC4,Childhood acute monocytic leukemia,4,-,-,Childhood acute monocytic leukemia,human,Editing
100147,DataSet_25,human,ADAR1,THP-1,ANAPC5,Childhood acute monocytic leukemia,3,-,-,Childhood acute monocytic leukemia,human,Editing
100186,DataSet_25,human,ADAR1,THP-1,GNL3L,Childhood acute monocytic leukemia,3,-,-,Childhood acute monocytic leukemia,human,Editing
100188,DataSet_25,human,ADAR1,THP-1,H2BC11,Childhood acute monocytic leukemia,3,-,-,Childhood acute monocytic leukemia,human,Editing
100230,DataSet_25,human,ADAR1,THP-1,SNRPD3,Childhood acute monocytic leukemia,3,-,-,Childhood acute monocytic leukemia,human,Editing
100225,DataSet_25,human,ADAR1,THP-1,RAD1,Childhood acute monocytic leukemia,3,-,-,Childhood acute monocytic leukemia,human,Editing
100195,DataSet_25,human,ADAR1,THP-1,LONP2,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100213,DataSet_25,human,ADAR1,THP-1,NUP43,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100190,DataSet_25,human,ADAR1,THP-1,HSPA4L,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100198,DataSet_25,human,ADAR1,THP-1,MED28,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100205,DataSet_25,human,ADAR1,THP-1,MYO1C,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100221,DataSet_25,human,ADAR1,THP-1,PGPEP1,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100215,DataSet_25,human,ADAR1,THP-1,PAICS,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100219,DataSet_25,human,ADAR1,THP-1,PGAM5,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100175,DataSet_25,human,ADAR1,THP-1,ENSG00000272468,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100222,DataSet_25,human,ADAR1,THP-1,PRKAR2A,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100223,DataSet_25,human,ADAR1,THP-1,PRR11,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100229,DataSet_25,human,ADAR1,THP-1,SNHG3,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100232,DataSet_25,human,ADAR1,THP-1,SRFBP1,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100239,DataSet_25,human,ADAR1,THP-1,TAF8,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100241,DataSet_25,human,ADAR1,THP-1,TIMM50,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100251,DataSet_25,human,ADAR1,THP-1,XRCC2,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100176,DataSet_25,human,ADAR1,THP-1,EXOSC2,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100260,DataSet_25,human,ADAR1,THP-1,ZYG11B,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100163,DataSet_25,human,ADAR1,THP-1,DFFA,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100171,DataSet_25,human,ADAR1,THP-1,ENSG00000226396,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100157,DataSet_25,human,ADAR1,THP-1,COQ4,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100152,DataSet_25,human,ADAR1,THP-1,BRI3BP,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100169,DataSet_25,human,ADAR1,THP-1,ENOSF1,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100164,DataSet_25,human,ADAR1,THP-1,DHFR,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100166,DataSet_25,human,ADAR1,THP-1,DNAJC24,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100150,DataSet_25,human,ADAR1,THP-1,ASH1L,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100217,DataSet_25,human,ADAR1,THP-1,PDP2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100216,DataSet_25,human,ADAR1,THP-1,PDCD6,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100226,DataSet_25,human,ADAR1,THP-1,RNF114,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100160,DataSet_25,human,ADAR1,THP-1,CROCCP2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100161,DataSet_25,human,ADAR1,THP-1,CTSC,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100220,DataSet_25,human,ADAR1,THP-1,PGAP6,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100159,DataSet_25,human,ADAR1,THP-1,COX7B,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100214,DataSet_25,human,ADAR1,THP-1,OIP5-AS1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100158,DataSet_25,human,ADAR1,THP-1,COX18,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100162,DataSet_25,human,ADAR1,THP-1,DCUN1D4,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100224,DataSet_25,human,ADAR1,THP-1,PSMB2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100156,DataSet_25,human,ADAR1,THP-1,CFLAR,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100218,DataSet_25,human,ADAR1,THP-1,PEX26,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100174,DataSet_25,human,ADAR1,THP-1,ENSG00000270149,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100227,DataSet_25,human,ADAR1,THP-1,RPL37A,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100212,DataSet_25,human,ADAR1,THP-1,NUP155,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100155,DataSet_25,human,ADAR1,THP-1,CDK10,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100154,DataSet_25,human,ADAR1,THP-1,CCNYL1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100153,DataSet_25,human,ADAR1,THP-1,C16orf72,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100233,DataSet_25,human,ADAR1,THP-1,SRP9,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100234,DataSet_25,human,ADAR1,THP-1,STEEP1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100235,DataSet_25,human,ADAR1,THP-1,STK4,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100236,DataSet_25,human,ADAR1,THP-1,TAF13,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100237,DataSet_25,human,ADAR1,THP-1,TAF1D,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100238,DataSet_25,human,ADAR1,THP-1,TAF6,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100240,DataSet_25,human,ADAR1,THP-1,TIMM23B,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100149,DataSet_25,human,ADAR1,THP-1,APOOL,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100242,DataSet_25,human,ADAR1,THP-1,TIPIN,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100148,DataSet_25,human,ADAR1,THP-1,APOBEC3C,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100228,DataSet_25,human,ADAR1,THP-1,RPL7L1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100209,DataSet_25,human,ADAR1,THP-1,NOL9,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100210,DataSet_25,human,ADAR1,THP-1,NOM1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100173,DataSet_25,human,ADAR1,THP-1,ENSG00000263244,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100172,DataSet_25,human,ADAR1,THP-1,ENSG00000255284,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100177,DataSet_25,human,ADAR1,THP-1,EXOSC6,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100178,DataSet_25,human,ADAR1,THP-1,F11R,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100179,DataSet_25,human,ADAR1,THP-1,FAM118A,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100180,DataSet_25,human,ADAR1,THP-1,FGD5-AS1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100181,DataSet_25,human,ADAR1,THP-1,FUT11,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100183,DataSet_25,human,ADAR1,THP-1,GATC,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100170,DataSet_25,human,ADAR1,THP-1,ENSG00000189229,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100185,DataSet_25,human,ADAR1,THP-1,GINS1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100187,DataSet_25,human,ADAR1,THP-1,GTF2H3,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100168,DataSet_25,human,ADAR1,THP-1,EIF2AK2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100189,DataSet_25,human,ADAR1,THP-1,HSP90B1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100167,DataSet_25,human,ADAR1,THP-1,ECHDC2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100191,DataSet_25,human,ADAR1,THP-1,INTS11,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100192,DataSet_25,human,ADAR1,THP-1,LINC00958,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100193,DataSet_25,human,ADAR1,THP-1,LINC02193,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100194,DataSet_25,human,ADAR1,THP-1,LONP1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100146,DataSet_25,human,ADAR1,THP-1,ABHD18,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100197,DataSet_25,human,ADAR1,THP-1,MCM3AP,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100165,DataSet_25,human,ADAR1,THP-1,DNAJC11,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100199,DataSet_25,human,ADAR1,THP-1,METTL7A,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100200,DataSet_25,human,ADAR1,THP-1,MPHOSPH8,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100201,DataSet_25,human,ADAR1,THP-1,MRPL30,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100202,DataSet_25,human,ADAR1,THP-1,MRPS10,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100203,DataSet_25,human,ADAR1,THP-1,MRPS21,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100204,DataSet_25,human,ADAR1,THP-1,MRTO4,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100206,DataSet_25,human,ADAR1,THP-1,N4BP2L2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100207,DataSet_25,human,ADAR1,THP-1,NASP,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100208,DataSet_25,human,ADAR1,THP-1,NIBAN1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100145,DataSet_25,human,ADAR1,THP-1,AARS1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100270,DataSet_26,human,ELAVL1,THP-1,GABPB1-AS1,Childhood acute monocytic leukemia,7,-,-,Childhood acute monocytic leukemia,human,Editing
100263,DataSet_26,human,ELAVL1,THP-1,CASC3,Childhood acute monocytic leukemia,3,-,-,Childhood acute monocytic leukemia,human,Editing
100285,DataSet_26,human,ELAVL1,THP-1,SNRPD3,Childhood acute monocytic leukemia,3,-,-,Childhood acute monocytic leukemia,human,Editing
100283,DataSet_26,human,ELAVL1,THP-1,SLC35F5,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100265,DataSet_26,human,ELAVL1,THP-1,CD46,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100262,DataSet_26,human,ELAVL1,THP-1,BLCAP,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100271,DataSet_26,human,ELAVL1,THP-1,GATD1,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100261,DataSet_26,human,ELAVL1,THP-1,APOOL,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100280,DataSet_26,human,ELAVL1,THP-1,PRORP,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100281,DataSet_26,human,ELAVL1,THP-1,RPL23,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100282,DataSet_26,human,ELAVL1,THP-1,SEC13,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100284,DataSet_26,human,ELAVL1,THP-1,SLC66A1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100278,DataSet_26,human,ELAVL1,THP-1,NNT-AS1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100286,DataSet_26,human,ELAVL1,THP-1,TGOLN2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100287,DataSet_26,human,ELAVL1,THP-1,TMPO,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100288,DataSet_26,human,ELAVL1,THP-1,VPS41,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100279,DataSet_26,human,ELAVL1,THP-1,PDP2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100275,DataSet_26,human,ELAVL1,THP-1,MAPK13,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100277,DataSet_26,human,ELAVL1,THP-1,N4BP2L2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100276,DataSet_26,human,ELAVL1,THP-1,MAVS,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100274,DataSet_26,human,ELAVL1,THP-1,LONP2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100273,DataSet_26,human,ELAVL1,THP-1,H2AZ2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100272,DataSet_26,human,ELAVL1,THP-1,GINS1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100269,DataSet_26,human,ELAVL1,THP-1,FDPS,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100268,DataSet_26,human,ELAVL1,THP-1,DNAJC22,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100267,DataSet_26,human,ELAVL1,THP-1,DNAJC11,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100266,DataSet_26,human,ELAVL1,THP-1,DCAF16,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100264,DataSet_26,human,ELAVL1,THP-1,CCDC57,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100289,DataSet_26,human,ELAVL1,THP-1,ZNF517,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100317,DataSet_27,human,KHSRP,THP-1,PGPEP1,Childhood acute monocytic leukemia,3,-,-,Childhood acute monocytic leukemia,human,Editing
100304,DataSet_27,human,KHSRP,THP-1,GABPB1-AS1,Childhood acute monocytic leukemia,3,-,-,Childhood acute monocytic leukemia,human,Editing
100329,DataSet_27,human,KHSRP,THP-1,TMEM170A,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100308,DataSet_27,human,KHSRP,THP-1,LONP2,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100326,DataSet_27,human,KHSRP,THP-1,SSR3,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100325,DataSet_27,human,KHSRP,THP-1,SNHG3,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100320,DataSet_27,human,KHSRP,THP-1,RPL37A,Childhood acute monocytic leukemia,2,-,-,Childhood acute monocytic leukemia,human,Editing
100290,DataSet_27,human,KHSRP,THP-1,AHR,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100318,DataSet_27,human,KHSRP,THP-1,PRR11,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100314,DataSet_27,human,KHSRP,THP-1,OIP5-AS1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100315,DataSet_27,human,KHSRP,THP-1,PDP2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100316,DataSet_27,human,KHSRP,THP-1,PFAS,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100321,DataSet_27,human,KHSRP,THP-1,RPS16,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100319,DataSet_27,human,KHSRP,THP-1,PRXL2A,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100312,DataSet_27,human,KHSRP,THP-1,NEAT1,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100322,DataSet_27,human,KHSRP,THP-1,RPS19,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100323,DataSet_27,human,KHSRP,THP-1,SLC12A6,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100324,DataSet_27,human,KHSRP,THP-1,SLC35E2B,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100327,DataSet_27,human,KHSRP,THP-1,STK4,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100328,DataSet_27,human,KHSRP,THP-1,TGOLN2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100313,DataSet_27,human,KHSRP,THP-1,NUP43,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100310,DataSet_27,human,KHSRP,THP-1,METTL7A,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100311,DataSet_27,human,KHSRP,THP-1,N4BP2L2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100299,DataSet_27,human,KHSRP,THP-1,EIF2AK2,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
100292,DataSet_27,human,KHSRP,THP-1,APOBEC3C,Childhood acute monocytic leukemia,1,-,-,Childhood acute monocytic leukemia,human,Editing
