,source,target,weight,padj
295,Androgen,PTPRR,-3.4979980752,9.97050014458e-07
296,Androgen,SMPD2,2.00896147935,1.00839506967e-06
297,Androgen,UQCC1,-1.39363356804,1.04468750045e-06
298,Androgen,CLGN,3.62954455627,1.09429234571e-06
299,Androgen,PGM3,2.4241280143,1.11737523604e-06
300,Androgen,ACAD8,3.0277185672,1.16683194345e-06
301,Androgen,NKX3-2,1.76403636014,1.22011523527e-06
302,Androgen,SASH1,3.66820299125,1.22223905775e-06
303,Androgen,IFT57,1.94700381559,1.22888549239e-06
304,Androgen,PKNOX2,-1.32581044489,1.29186597884e-06
305,Androgen,ABCA12,-3.34489595237,1.29560989453e-06
306,Androgen,KCTD3,2.75470943233,1.3133250189e-06
307,Androgen,MANBA,-3.14232844368,1.31393763599e-06
308,Androgen,PTRH2,2.58174571209,1.4021581544e-06
309,Androgen,PPFIBP1,1.7948038176,1.48919600775e-06
310,Androgen,SLCO2A1,5.01610967418,1.5132980557e-06
311,Androgen,MYT1,-0.852577333297,1.53225744851e-06
312,Androgen,CYP11A1,1.36259409182,1.65881890617e-06
313,Androgen,COL5A2,-3.26048054969,1.69698024906e-06
314,Androgen,SLC5A1,-1.11726984812,1.71786225064e-06
315,Androgen,SH3D21,1.6012014506,1.83618336312e-06
316,Androgen,SH3BGRL,2.98099523532,1.91345016638e-06
317,Androgen,PATZ1,-1.32234957103,1.93031429513e-06
318,Androgen,CMC2,3.9173087043,1.95103262739e-06
319,Androgen,NFKBIA,5.74180310867,2.04146327523e-06
320,Androgen,GLRX2,3.39230202975,2.05691072483e-06
321,Androgen,RLN1,1.56340172333,2.17440532623e-06
322,Androgen,TMEM39A,1.56477586261,2.20506679132e-06
323,Androgen,MCTP1,-2.83604569655,2.29785808376e-06
324,Androgen,VCL,2.29361215586,2.34227078966e-06
325,Androgen,RNF2,1.26647233426,2.40102937008e-06
326,Androgen,ELOVL2,3.25766334433,2.40793186666e-06
327,Androgen,MACIR,-3.24537763906,2.40826241169e-06
328,Androgen,GARNL3,-0.888274764513,2.41626611465e-06
329,Androgen,ATXN2,1.70148300199,2.4245563698e-06
330,Androgen,UBE2E1,1.67457030253,2.48587586369e-06
331,Androgen,ALDH1A3,4.43114339872,2.51005603687e-06
332,Androgen,UBE2D1,1.90503417699,2.55701047198e-06
333,Androgen,CNTNAP2,1.26361818559,2.65902745631e-06
334,Androgen,RNF34,-1.67868098742,2.70342663705e-06
335,Androgen,HSPA1L,-1.2612516092,2.92311622459e-06
336,Androgen,SPATA2,1.51318119474,3.08557693132e-06
337,Androgen,OSR2,-4.56827905681,3.08885853913e-06
338,Androgen,FADS2,2.06872181242,3.10295153211e-06
339,Androgen,NFIB,2.30094541452,3.15706478437e-06
340,Androgen,HTATSF1,-1.79349420624,3.24271439934e-06
341,Androgen,ABCA1,-2.17659776811,3.25400857056e-06
342,Androgen,LAT2,1.31397922648,3.45844544261e-06
343,Androgen,GOLGA5,2.0963539887,3.46531477059e-06
344,Androgen,CRISP3,2.19948128157,3.57346599706e-06
345,Androgen,MTREX,-1.6185574943,3.88267521624e-06
346,Androgen,ADRA2A,2.14815091726,3.89704189501e-06
347,Androgen,FRYL,1.94557704994,3.9868086128e-06
348,Androgen,EDEM3,3.21369067855,4.22764956319e-06
349,Androgen,POU2F3,-1.20463967146,4.32470599389e-06
350,Androgen,ST3GAL1,-3.07196513259,4.41871309503e-06
351,Androgen,RADX,-1.29513404577,4.47503776528e-06
352,Androgen,RAP1B,-2.16653196987,4.48918526373e-06
353,Androgen,SSR3,2.73784886452,4.5704407825e-06
354,Androgen,LAMC1,2.47045097424,4.93162812728e-06
355,Androgen,GBF1,1.53913611544,5.05400727773e-06
356,Androgen,STYK1,2.16289852081,5.06584536466e-06
357,Androgen,DMRT1,-1.21509818562,5.19886759279e-06
358,Androgen,ARHGAP1,1.11078879561,5.24398919517e-06
359,Androgen,SLC25A37,2.27953485629,5.40109158433e-06
360,Androgen,COQ7,-1.35242134205,5.48664286304e-06
361,Androgen,USO1,1.91862489583,5.54010479409e-06
362,Androgen,OSBP,1.17202345622,5.80031113877e-06
363,Androgen,DSC1,1.81917593502,6.09389349433e-06
364,Androgen,PRPF6,-1.63688792209,6.25101281901e-06
365,Androgen,EXTL2,2.63858591092,6.41014668361e-06
366,Androgen,KIF5B,-2.02800457177,6.53658440967e-06
367,Androgen,FKBP11,2.00970146561,6.75476512005e-06
368,Androgen,SPCS3,2.37425422654,6.78633547542e-06
369,Androgen,PIK3R3,-2.79861738753,6.80213533353e-06
370,Androgen,AFG3L2,-1.29493902484,7.48234651567e-06
371,Androgen,PIK3C2A,1.77358859402,7.63683556391e-06
372,Androgen,MECOM,-1.07760781435,7.6443629964e-06
373,Androgen,NANS,1.74826042938,7.68514816282e-06
374,Androgen,GLE1,-1.05504455942,7.72146154788e-06
375,Androgen,DYM,1.39763637975,8.05927144934e-06
376,Androgen,OSGEP,-1.28470297932,8.1518309389e-06
377,Androgen,SART3,-1.37017391415,8.16403285327e-06
378,Androgen,ZNF532,2.26921353171,8.54424863374e-06
379,Androgen,RNF14,1.84071340457,9.06184073106e-06
380,Androgen,WDR41,1.29572675635,9.28546877752e-06
381,Androgen,ANP32E,-2.97005547531,9.34604949211e-06
382,Androgen,ABI3BP,2.82200625333,9.35503581037e-06
383,Androgen,DNAAF11,-1.34379469162,9.35864197312e-06
384,Androgen,KLHL36,1.35341328677,9.40487581819e-06
385,Androgen,CAND1,-1.18626061903,9.5325393678e-06
386,Androgen,MEAF6,1.52925940301,9.55756124808e-06
387,Androgen,SCYL3,-2.23392489312,9.68764070784e-06
388,Androgen,CAB39L,1.82075154211,1.0032618239e-05
389,Androgen,DLG2,1.22239699487,1.0352920812e-05
390,Androgen,HUS1,1.29157024604,1.05103410872e-05
391,Androgen,KLHL29,1.01163069907,1.06370990919e-05
392,Androgen,LGALS8,-1.91440180951,1.06960324384e-05
393,Androgen,ENC1,-4.18510928668,1.07546611814e-05
394,Androgen,SWAP70,-1.83178578403,1.07630261208e-05
395,Androgen,POLR1F,2.04836033177,1.08107240942e-05
396,Androgen,WLS,-2.95958326649,1.10106692225e-05
397,Androgen,DERL1,1.29350036111,1.12069217435e-05
398,Androgen,RNF41,1.67079192985,1.13368431761e-05
399,Androgen,ANGPT2,2.11156114607,1.17153378297e-05
400,Androgen,ZNF652,2.90515742379,1.1729870627e-05
401,Androgen,ATP2B1,-3.85982677056,1.18688288092e-05
402,Androgen,ZNF589,1.26681980464,1.22668249463e-05
403,Androgen,SEC24A,2.50857888978,1.25274746863e-05
404,Androgen,TRIM33,1.58914729298,1.29432282527e-05
405,Androgen,MAOA,3.4302033137,1.2999820391e-05
406,Androgen,NEK1,-1.53574939549,1.30202854497e-05
407,Androgen,NSDHL,2.17067766992,1.42264480332e-05
408,Androgen,HNRNPH1,-1.56529679109,1.45187663347e-05
409,Androgen,REEP1,-2.64175533295,1.45528562929e-05
410,Androgen,MOGAT2,0.871803222852,1.45887124286e-05
411,Androgen,SSR2,1.68625946996,1.4657547652e-05
412,Androgen,ADPGK,1.32114077473,1.46715843392e-05
413,Androgen,PELI2,-1.72686778639,1.46776106868e-05
414,Androgen,COQ6,-1.29203960713,1.47545979608e-05
415,Androgen,CD2AP,1.61934708626,1.52587176509e-05
416,Androgen,CAP2,2.12070642668,1.52797651878e-05
417,Androgen,PDS5B,1.252724399,1.54711942397e-05
418,Androgen,ADGRB2,-1.36787265021,1.57776811618e-05
419,Androgen,EXTL3,-1.12969869198,1.58491929874e-05
420,Androgen,LASP1,-2.18529807928,1.65029905681e-05
421,Androgen,MICAL2,2.40406590059,1.658244414e-05
422,Androgen,OSBPL8,2.04790607767,1.67631117283e-05
423,Androgen,FLOT2,-1.53015357928,1.70305038275e-05
424,Androgen,TBC1D4,3.08707216089,1.74510953027e-05
425,Androgen,ITGAV,2.94299097459,1.76180722606e-05
426,Androgen,NCBP2,-1.42867473033,1.76240926779e-05
427,Androgen,CSNK1G3,1.46793301305,1.83819293529e-05
428,Androgen,FBXW2,1.16803375055,1.8404530089e-05
429,Androgen,DNAJC10,1.96290478864,1.86617639725e-05
430,Androgen,ATP8A1,-1.671390289,1.87944817451e-05
431,Androgen,RGS10,-1.6670708804,1.89343049609e-05
432,Androgen,FFAR2,-2.37564689974,1.91784640533e-05
433,Androgen,HFE,-1.04039616653,1.92309378647e-05
434,Androgen,TBC1D8,3.76201874154,1.97185267717e-05
435,Androgen,BBS4,1.89324943451,2.00200893768e-05
436,Androgen,ZBTB1,1.95299855577,2.1331795123e-05
437,Androgen,ABITRAM,1.55815600382,2.16900999289e-05
438,Androgen,LIMCH1,2.60616794397,2.21788320741e-05
439,Androgen,EVC,-0.919400897505,2.27239007157e-05
440,Androgen,REXO2,-1.79135638657,2.27885564797e-05
441,Androgen,PLA2G2A,-2.63034197809,2.3264629906e-05
442,Androgen,H4C4,-1.90367878596,2.543595442e-05
443,Androgen,TMEM131L,-2.01299325497,2.54887775447e-05
444,Androgen,CALU,2.26890236835,2.59112708606e-05
445,Androgen,WWP1,2.35337668169,2.60954535501e-05
446,Androgen,TXLNGY,1.05398910945,2.6221295377e-05
447,Androgen,TDP1,-1.55964295371,2.67287314529e-05
448,Androgen,COPB1,1.37259053398,2.96457568741e-05
449,Androgen,MCPH1,1.02159524333,2.99152902294e-05
450,Androgen,IL20RA,1.25559386223,3.02633751035e-05
451,Androgen,M6PR,-1.94361893877,3.06442116433e-05
452,Androgen,PCNX2,1.06710295147,3.14814618279e-05
453,Androgen,ZFYVE16,1.68422968036,3.19024102157e-05
454,Androgen,BAMBI,-5.31086204799,3.20216895641e-05
455,Androgen,PIGH,1.59607512026,3.21533091185e-05
456,Androgen,FDFT1,2.52991946893,3.22454142968e-05
457,Androgen,TMEM106C,-2.0675965848,3.37799429743e-05
458,Androgen,KCNS3,-2.80847494041,3.44114796986e-05
459,Androgen,KMT5A,1.80941173448,3.48144380395e-05
