celltype,metaprogram_id,metaprogram_description,url,gene
MALIGNANT,METAPROGRAM_27,OLIGO_PROGENITOR,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_27_OLIGO_PROGENITOR,SIRT2
MALIGNANT,METAPROGRAM_27,OLIGO_PROGENITOR,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_27_OLIGO_PROGENITOR,SLC1A1
MALIGNANT,METAPROGRAM_27,OLIGO_PROGENITOR,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_27_OLIGO_PROGENITOR,SMOC1
MALIGNANT,METAPROGRAM_27,OLIGO_PROGENITOR,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_27_OLIGO_PROGENITOR,SOX8
MALIGNANT,METAPROGRAM_27,OLIGO_PROGENITOR,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_27_OLIGO_PROGENITOR,THY1
MALIGNANT,METAPROGRAM_27,OLIGO_PROGENITOR,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_27_OLIGO_PROGENITOR,TNFRSF21
MALIGNANT,METAPROGRAM_27,OLIGO_PROGENITOR,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_27_OLIGO_PROGENITOR,TNR
MALIGNANT,METAPROGRAM_27,OLIGO_PROGENITOR,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_27_OLIGO_PROGENITOR,TUBB4A
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,ABCA2
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,ANKS1B
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,ANLN
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,APLP1
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,APOD
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,ATP1B1
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,BIN1
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,CA2
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,CLDN11
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,CLDND1
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,CMTM5
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,CNP
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,CRYAB
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,ELOVL1
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,ERMN
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,FAM107B
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,GSN
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,HAPLN2
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,HSPA2
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,KLK6
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,LARP6
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,LHPP
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,MAG
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,MAL
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,MBP
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,MOBP
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,PACS2
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,PLAAT3
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,PLEKHB1
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,PLLP
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,PLP1
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,PPP1R14A
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,PTGDS
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,QDPR
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,RNASE1
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,S100A1
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,SCD
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,SELENOP
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,SIRT2
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,SLAIN1
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,SLC44A1
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,SLC48A1
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,SPOCK3
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,STMN4
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,TF
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,TMEM144
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,TUBB4A
MALIGNANT,METAPROGRAM_28,OLIGO_NORMAL,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_28_OLIGO_NORMAL,UGT8
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,ABAT
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,ARHGEF7
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,BAZ2B
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,BTG1
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,BTG2
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,CADM2
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,CHD7
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,DCX
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,DLL3
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,DOCK10
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,DSEL
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,FAM181B
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,FGFBP3
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,GLCCI1
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,GOLGB1
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,GRIA2
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,HIP1
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,KCNQ1OT1
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,KDM5B
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,KLF12
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,KLHL24
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,LDLRAD3
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,MAP2
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,MAP3K1
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,MMP16
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,MTSS1
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,MXD4
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,OLIG1
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,OLIG2
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,PEAK1
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,PNRC1
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,RAB3IP
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,REV3L
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,RFTN2
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,RFX4
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,SESN3
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,SOX11
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,SOX4
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,SOX5
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,SOX6
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,SPRY4
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,STMN4
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,TANC2
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,TFDP2
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,TRIO
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,TXNIP
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,UBE2H
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,VCAN
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,ZMYM2
MALIGNANT,METAPROGRAM_29,NPC_OPC,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_29_NPC_OPC,ZNF91
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,ASF1B
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,ATAD2
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,CDC45
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,CDC6
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,CDCA4
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,CDCA5
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,CDK1
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,CENPK
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,CENPM
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,CENPU
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,CHAF1A
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,CLSPN
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,DHFR
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,DNAJC9
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,DNMT1
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,DUT
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,E2F1
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,FEN1
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,GINS2
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,GMNN
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,H4C3
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,HELLS
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,HMGB2
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,MAD2L1
MALIGNANT,METAPROGRAM_2,CELL_CYCLE_G1_S,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAVISH_3CA_MALIGNANT_METAPROGRAM_2_CELL_CYCLE_G1_S,MCM2
